Repeat,Fold,Method,k,Selection_rank,Gene
10,1,DEG-only,20,19,PCLAF
10,1,DEG-only,20,20,MME
10,1,LASSO,20,1,CTHRC1
10,1,LASSO,20,2,LINC00852
10,1,LASSO,20,3,INHBA
10,1,LASSO,20,4,BGN
10,1,LASSO,20,5,MAPRE2
10,1,LASSO,20,6,ASPN
10,1,LASSO,20,7,GABARAPL1
10,1,LASSO,20,8,CLEC4G
10,1,LASSO,20,9,COL10A1
10,1,LASSO,20,10,LYVE1
10,1,LASSO,20,11,ITGBL1
10,1,LASSO,20,12,PCNX1
10,1,LASSO,20,13,MT1M
10,1,LASSO,20,14,S100P
10,1,LASSO,20,15,SIGLEC11
10,1,LASSO,20,16,SLC25A25
10,1,LASSO,20,17,TCEAL7
10,1,LASSO,20,18,GTF2F2
10,1,LASSO,20,19,CILP2
10,1,LASSO,20,20,CCN4
10,1,NIBFS,20,1,CDK1
10,1,NIBFS,20,2,EGFR
10,1,NIBFS,20,3,CCNB1
10,1,NIBFS,20,4,BUB1B
10,1,NIBFS,20,5,FN1
10,1,NIBFS,20,6,CDC20
10,1,NIBFS,20,7,EZH2
10,1,NIBFS,20,8,CAV1
10,1,NIBFS,20,9,STAT1
10,1,NIBFS,20,10,TOP2A
10,1,NIBFS,20,11,GNAI1
10,1,NIBFS,20,12,RRM2
10,1,NIBFS,20,13,PPARG
10,1,NIBFS,20,14,KIT
10,1,NIBFS,20,15,UBE2C
10,1,NIBFS,20,16,FGF2
10,1,NIBFS,20,17,MAD2L1
10,1,NIBFS,20,18,CCNA2
10,1,NIBFS,20,19,CCNB2
10,1,NIBFS,20,20,JUN
10,1,mRMR,20,1,SCARA5
10,1,mRMR,20,2,MT-ND4
10,1,mRMR,20,3,RPS15
10,1,mRMR,20,4,INHBA
10,1,mRMR,20,5,UBB
10,1,mRMR,20,6,ADAMTS5
10,1,mRMR,20,7,TPT1
10,1,mRMR,20,8,RPL32
10,1,mRMR,20,9,COL11A1
10,1,mRMR,20,10,UBE2T
10,1,mRMR,20,11,RPLP1
10,1,mRMR,20,12,MT-ND2
10,1,mRMR,20,13,COL10A1
10,1,mRMR,20,14,VEGFD
10,1,mRMR,20,15,RPS3
10,1,mRMR,20,16,MATN2
10,1,mRMR,20,17,MAMDC2
10,1,mRMR,20,18,KLHL29
10,1,mRMR,20,19,PABPC1
10,1,mRMR,20,20,CCN4
10,2,DEG-only,20,1,COL11A1
10,2,DEG-only,20,2,COL10A1
10,2,DEG-only,20,3,SCARA5
10,2,DEG-only,20,4,VEGFD
10,2,DEG-only,20,5,CAVIN2
10,2,DEG-only,20,6,INHBA
10,2,DEG-only,20,7,ABCA8
10,2,DEG-only,20,8,ADH1B
10,2,DEG-only,20,9,ECRG4
10,2,DEG-only,20,10,CHRDL1
10,2,DEG-only,20,11,RRM2
10,2,DEG-only,20,12,ADAMTS5
10,2,DEG-only,20,13,MAMDC2
10,2,DEG-only,20,14,FMO2
10,2,DEG-only,20,15,CD300LG
10,2,DEG-only,20,16,TOP2A
10,2,DEG-only,20,17,MME
10,2,DEG-only,20,18,NTRK2
10,2,DEG-only,20,19,MMP11
10,2,DEG-only,20,20,UHRF1
10,2,LASSO,20,1,BPIFB2
10,2,LASSO,20,2,LINC00852
10,2,LASSO,20,3,INHBA
10,2,LASSO,20,4,CTHRC1
10,2,LASSO,20,5,CREB5
10,2,LASSO,20,6,IER5L
10,2,LASSO,20,7,CLEC4G
10,2,LASSO,20,8,EGFEM1P
10,2,LASSO,20,9,RBMS1
10,2,LASSO,20,10,S100P
10,2,LASSO,20,11,SIX4
10,2,LASSO,20,12,COL10A1
10,2,LASSO,20,13,ITGBL1
10,2,LASSO,20,14,PRR4
10,2,LASSO,20,15,COL8A1
10,2,LASSO,20,16,SCARA5
10,2,LASSO,20,17,MIER1
10,2,LASSO,20,18,PCNX1
10,2,LASSO,20,19,CCN4
10,2,LASSO,20,20,CILP2
10,2,NIBFS,20,1,CDK1
10,2,NIBFS,20,2,EGFR
10,2,NIBFS,20,3,CCNB1
10,2,NIBFS,20,4,FN1
10,2,NIBFS,20,5,BUB1B
10,2,NIBFS,20,6,CDC20
10,2,NIBFS,20,7,EZH2
10,2,NIBFS,20,8,TOP2A
10,2,NIBFS,20,9,CAV1
10,2,NIBFS,20,10,STAT1
10,2,NIBFS,20,11,KIT
10,2,NIBFS,20,12,RRM2
10,2,NIBFS,20,13,GNAI1
10,2,NIBFS,20,14,PPARG
10,2,NIBFS,20,15,UBE2C
10,2,NIBFS,20,16,FGF2
10,2,NIBFS,20,17,GNG2
10,2,NIBFS,20,18,MAD2L1
10,2,NIBFS,20,19,IGF1
10,2,NIBFS,20,20,CCNB2
10,2,mRMR,20,1,SCARA5
10,2,mRMR,20,2,MT-ND4
10,2,mRMR,20,3,RPS15
10,2,mRMR,20,4,INHBA
10,2,mRMR,20,5,UBB
10,2,mRMR,20,6,TPT1
10,2,mRMR,20,7,VEGFD
10,2,mRMR,20,8,NKX1-1
10,2,mRMR,20,9,COL11A1
10,2,mRMR,20,10,ADAMTS5
10,2,mRMR,20,11,MT-ND2
10,2,mRMR,20,12,RPLP1
10,2,mRMR,20,13,UBE2T
10,2,mRMR,20,14,COL10A1
10,2,mRMR,20,15,RPL32
10,2,mRMR,20,16,RPS3
10,2,mRMR,20,17,MATN2
10,2,mRMR,20,18,MAMDC2
10,2,mRMR,20,19,RPS12
10,2,mRMR,20,20,MME
10,3,DEG-only,20,1,COL10A1
10,3,DEG-only,20,2,COL11A1
10,3,DEG-only,20,3,SCARA5
10,3,DEG-only,20,4,VEGFD
10,3,DEG-only,20,5,CAVIN2
10,3,DEG-only,20,6,INHBA
10,3,DEG-only,20,7,ADH1B
10,3,DEG-only,20,8,RRM2
10,3,DEG-only,20,9,ABCA8
10,3,DEG-only,20,10,CHRDL1
10,3,DEG-only,20,11,ECRG4
10,3,DEG-only,20,12,ADAMTS5
10,3,DEG-only,20,13,TOP2A
10,3,DEG-only,20,14,FMO2
10,3,DEG-only,20,15,MAMDC2
10,3,DEG-only,20,16,MMP11
10,3,DEG-only,20,17,CD300LG
10,3,DEG-only,20,18,UHRF1
10,3,DEG-only,20,19,LIFR
10,3,DEG-only,20,20,NUSAP1
10,3,LASSO,20,1,BPIFB2
10,3,LASSO,20,2,LINC00852
10,3,LASSO,20,3,CTHRC1
10,3,LASSO,20,4,INHBA
10,3,LASSO,20,5,COL8A1
10,3,LASSO,20,6,ASPN
10,3,LASSO,20,7,RBMS1
10,3,LASSO,20,8,COL10A1
10,3,LASSO,20,9,CLEC4G
10,3,LASSO,20,10,LYVE1
10,3,LASSO,20,11,ITGBL1
10,3,LASSO,20,12,DPP6
10,3,LASSO,20,13,CREB5
10,3,LASSO,20,14,PCNX1
10,3,LASSO,20,15,PRR4
10,3,LASSO,20,16,SIX4
10,3,LASSO,20,17,S100P
10,3,LASSO,20,18,MEDAG
10,3,LASSO,20,19,CILP2
10,3,LASSO,20,20,MIER1
10,3,NIBFS,20,1,CDK1
10,3,NIBFS,20,2,EGFR
10,3,NIBFS,20,3,CCNB1
10,3,NIBFS,20,4,BUB1B
10,3,NIBFS,20,5,FN1
10,3,NIBFS,20,6,CDC20
10,3,NIBFS,20,7,EZH2
10,3,NIBFS,20,8,STAT1
10,3,NIBFS,20,9,CAV1
10,3,NIBFS,20,10,TOP2A
10,3,NIBFS,20,11,RRM2
10,3,NIBFS,20,12,GNAI1
10,3,NIBFS,20,13,PPARG
10,3,NIBFS,20,14,KIT
10,3,NIBFS,20,15,CCNA2
10,3,NIBFS,20,16,UBE2C
10,3,NIBFS,20,17,FGF2
10,3,NIBFS,20,18,MAD2L1
10,3,NIBFS,20,19,CCNB2
10,3,NIBFS,20,20,GNG2
10,3,mRMR,20,1,VEGFD
10,3,mRMR,20,2,MT-ND4
10,3,mRMR,20,3,RPLP1
10,3,mRMR,20,4,COL10A1
10,3,mRMR,20,5,UBB
10,3,mRMR,20,6,ADAMTS5
10,3,mRMR,20,7,RPS15
10,3,mRMR,20,8,INHBA
10,3,mRMR,20,9,TPT1
10,3,mRMR,20,10,SCARA5
10,3,mRMR,20,11,RPL32
10,3,mRMR,20,12,UBE2T
10,3,mRMR,20,13,GJB2
10,3,mRMR,20,14,CSN1S1
10,3,mRMR,20,15,RPS12
10,3,mRMR,20,16,COL11A1
10,3,mRMR,20,17,PABPC1
10,3,mRMR,20,18,SPRY2
10,3,mRMR,20,19,RPL12
10,3,mRMR,20,20,CAVIN2
10,4,DEG-only,20,1,COL11A1
10,4,DEG-only,20,2,COL10A1
10,4,DEG-only,20,3,SCARA5
10,4,DEG-only,20,4,VEGFD
10,4,DEG-only,20,5,CAVIN2
10,4,DEG-only,20,6,RRM2
10,4,DEG-only,20,7,ADH1B
10,4,DEG-only,20,8,ABCA8
10,4,DEG-only,20,9,INHBA
10,4,DEG-only,20,10,CHRDL1
10,4,DEG-only,20,11,TOP2A
10,4,DEG-only,20,12,ECRG4
10,4,DEG-only,20,13,MAMDC2
10,4,DEG-only,20,14,UHRF1
10,4,DEG-only,20,15,NUSAP1
10,4,DEG-only,20,16,CD300LG
10,4,DEG-only,20,17,NTRK2
10,4,DEG-only,20,18,ADAMTS5
10,4,DEG-only,20,19,FMO2
10,4,DEG-only,20,20,PCLAF
10,4,LASSO,20,1,CTHRC1
10,4,LASSO,20,2,MRGPRX3
10,4,LASSO,20,3,BPIFB2
10,4,LASSO,20,4,LRP2BP
10,4,LASSO,20,5,INHBA
10,4,LASSO,20,6,COL8A1
10,4,LASSO,20,7,COL10A1
10,4,LASSO,20,8,MIER1
10,4,LASSO,20,9,MMP8
10,4,LASSO,20,10,LYVE1
10,4,LASSO,20,11,GAS7
10,4,LASSO,20,12,ASPN
10,4,LASSO,20,13,CREB5
10,4,LASSO,20,14,ITGBL1
10,4,LASSO,20,15,EIF3F
10,4,LASSO,20,16,TCEAL7
10,4,LASSO,20,17,SHC1
10,4,LASSO,20,18,HERC2P3
10,4,LASSO,20,19,GTF2F2
10,4,LASSO,20,20,GZMK
10,4,NIBFS,20,1,CDK1
10,4,NIBFS,20,2,EGFR
10,4,NIBFS,20,3,CCNB1
10,4,NIBFS,20,4,BUB1B
10,4,NIBFS,20,5,CDC20
10,4,NIBFS,20,6,FN1
10,4,NIBFS,20,7,EZH2
10,4,NIBFS,20,8,TOP2A
10,4,NIBFS,20,9,CAV1
10,4,NIBFS,20,10,STAT1
10,4,NIBFS,20,11,RRM2
10,4,NIBFS,20,12,CCNA2
10,4,NIBFS,20,13,GNAI1
10,4,NIBFS,20,14,PPARG
10,4,NIBFS,20,15,UBE2C
10,4,NIBFS,20,16,KIT
10,4,NIBFS,20,17,CCNB2
10,4,NIBFS,20,18,FGF2
10,4,NIBFS,20,19,MAD2L1
10,4,NIBFS,20,20,FOXO1
10,4,mRMR,20,1,VEGFD
10,4,mRMR,20,2,MT-ND4
10,4,mRMR,20,3,RPS15
10,4,mRMR,20,4,INHBA
10,4,mRMR,20,5,RPS12
10,4,mRMR,20,6,UBE2T
10,4,mRMR,20,7,TPT1
10,4,mRMR,20,8,COL10A1
10,4,mRMR,20,9,MT-ND2
10,4,mRMR,20,10,RPLP1
10,4,mRMR,20,11,SCARA5
10,4,mRMR,20,12,UHRF1
10,4,mRMR,20,13,RPL32
10,4,mRMR,20,14,MAMDC2
10,4,mRMR,20,15,COL11A1
10,4,mRMR,20,16,SRPX
10,4,mRMR,20,17,RPS19
10,4,mRMR,20,18,ADAMTS5
10,4,mRMR,20,19,RPL12
10,4,mRMR,20,20,CCN4
10,5,DEG-only,20,1,COL11A1
10,5,DEG-only,20,2,COL10A1
10,5,DEG-only,20,3,SCARA5
10,5,DEG-only,20,4,VEGFD
10,5,DEG-only,20,5,CAVIN2
10,5,DEG-only,20,6,INHBA
10,5,DEG-only,20,7,RRM2
10,5,DEG-only,20,8,ECRG4
10,5,DEG-only,20,9,ADH1B
10,5,DEG-only,20,10,MAMDC2
10,5,DEG-only,20,11,NTRK2
10,5,DEG-only,20,12,ABCA8
10,5,DEG-only,20,13,TOP2A
10,5,DEG-only,20,14,CHRDL1
10,5,DEG-only,20,15,FMO2
10,5,DEG-only,20,16,UHRF1
10,5,DEG-only,20,17,ADAMTS5
10,5,DEG-only,20,18,CD300LG
10,5,DEG-only,20,19,NUSAP1
10,5,DEG-only,20,20,MMP11
10,5,LASSO,20,1,INHBA
10,5,LASSO,20,2,LINC00852
10,5,LASSO,20,3,LRP2BP
10,5,LASSO,20,4,BPIFB2
10,5,LASSO,20,5,CTHRC1
10,5,LASSO,20,6,PCNX1
10,5,LASSO,20,7,COL10A1
10,5,LASSO,20,8,GTF2F2
10,5,LASSO,20,9,SIX4
10,5,LASSO,20,10,LYVE1
10,5,LASSO,20,11,CLEC4G
10,5,LASSO,20,12,MAPRE2
10,5,LASSO,20,13,ASPN
10,5,LASSO,20,14,JUN
10,5,LASSO,20,15,MT1M
10,5,LASSO,20,16,CREB5
10,5,LASSO,20,17,VEGFD
10,5,LASSO,20,18,EGFEM1P
10,5,LASSO,20,19,ITGBL1
10,5,LASSO,20,20,GABARAPL1
10,5,NIBFS,20,1,CDK1
10,5,NIBFS,20,2,EGFR
10,5,NIBFS,20,3,CCNB1
10,5,NIBFS,20,4,BUB1B
10,5,NIBFS,20,5,FN1
10,5,NIBFS,20,6,CDC20
10,5,NIBFS,20,7,EZH2
10,5,NIBFS,20,8,STAT1
10,5,NIBFS,20,9,TOP2A
10,5,NIBFS,20,10,CAV1
10,5,NIBFS,20,11,GNAI1
10,5,NIBFS,20,12,RRM2
10,5,NIBFS,20,13,KIT
10,5,NIBFS,20,14,PPARG
10,5,NIBFS,20,15,CCNA2
10,5,NIBFS,20,16,UBE2C
10,5,NIBFS,20,17,FGF2
10,5,NIBFS,20,18,CCNB2
10,5,NIBFS,20,19,MAD2L1
10,5,NIBFS,20,20,JUN
10,5,mRMR,20,1,VEGFD
10,5,mRMR,20,2,MT-ND4
10,5,mRMR,20,3,RPS15
10,5,mRMR,20,4,COL11A1
10,5,mRMR,20,5,UBB
10,5,mRMR,20,6,UHRF1
10,5,mRMR,20,7,TPT1
10,5,mRMR,20,8,RPL32
10,5,mRMR,20,9,INHBA
10,5,mRMR,20,10,RPLP1
10,5,mRMR,20,11,SCARA5
10,5,mRMR,20,12,MT-ND2
10,5,mRMR,20,13,ADAMTS5
10,5,mRMR,20,14,COL10A1
10,5,mRMR,20,15,RPS3
10,5,mRMR,20,16,UBE2T
10,5,mRMR,20,17,SPRY2
10,5,mRMR,20,18,MAMDC2
10,5,mRMR,20,19,RPS12
10,5,mRMR,20,20,CCNE2
